Year,Month,Day,Hour,Minute,power - DEPRECATED,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 100m (C),air pressure at 100m (Pa),density - DEPRECATED
2014,6,10,3,30,N/A,71.76,5.43,20.44,97430,N/A
2014,6,10,4,30,N/A,81.09,5.7,19.96,97450,N/A
2014,6,10,5,30,N/A,101.29,5.15,19.75,97460,N/A
2014,6,10,6,30,N/A,112.64,4.32,19.67,97460,N/A
2014,6,10,7,30,N/A,133.03,3.58,20.9,97460,N/A
2014,6,10,8,30,N/A,147.85,2.84,22.07,97490,N/A
2014,6,10,9,30,N/A,154.57,2.66,23.14,97470,N/A
2014,6,10,10,30,N/A,178.23,3.29,24.05,97460,N/A
2014,6,10,11,30,N/A,173.14,2.77,24.14,97460,N/A
2014,6,10,12,30,N/A,115.2,2.37,25.11,97410,N/A
2014,6,10,13,30,N/A,330.68,4.23,22.06,97390,N/A
2014,6,10,14,30,N/A,30.01,1.13,24.91,97290,N/A
2014,6,10,15,30,N/A,335.02,2.13,25.22,97250,N/A
2014,6,10,16,30,N/A,32.5,3.3,25.22,97170,N/A
2014,6,10,17,30,N/A,60.75,3.8,25.66,97150,N/A
2014,6,10,18,30,N/A,84.7,4.18,25.37,97170,N/A
2014,6,10,19,30,N/A,95.96,8.16,24.76,97010,N/A
2014,6,10,20,30,N/A,236.82,10.8,19.64,97290,N/A
2014,6,10,21,30,N/A,19.86,2.63,17.93,97210,N/A
2014,6,10,22,30,N/A,130.1,7.14,18.57,97200,N/A
2014,6,10,23,30,N/A,182.6,7.75,18.43,97330,N/A
2014,6,11,0,30,N/A,142.32,6.42,19.23,97160,N/A
2014,6,11,1,30,N/A,169.43,7.97,20.95,97190,N/A
2014,6,11,2,30,N/A,153.79,7.03,20.59,97190,N/A
2014,6,11,3,30,N/A,132.21,7.07,19.86,97200,N/A
2014,6,11,4,30,N/A,142.66,7.23,19.56,97180,N/A
2014,6,11,5,30,N/A,157.37,7.28,19.88,97180,N/A
2014,6,11,6,30,N/A,172.84,8.11,20.55,97180,N/A
2014,6,11,7,30,N/A,209.38,10.99,21.87,97260,N/A
2014,6,11,8,30,N/A,209.74,8.95,20.2,97290,N/A
2014,6,11,9,30,N/A,200.23,7.9,21.34,97270,N/A
2014,6,11,10,30,N/A,202.83,7.22,23.2,97220,N/A
2014,6,11,11,30,N/A,196.81,8.23,24.63,97180,N/A
2014,6,11,12,30,N/A,196.16,6.79,25.74,97100,N/A
2014,6,11,13,30,N/A,254.07,5.88,24.02,97080,N/A
2014,6,11,14,30,N/A,256.72,14.87,20.56,97080,N/A
2014,6,11,15,30,N/A,234.32,8.05,21.93,96980,N/A
2014,6,11,16,30,N/A,195,5.36,23.63,96950,N/A
2014,6,11,17,30,N/A,178.94,6.54,25.18,96970,N/A
2014,6,11,18,30,N/A,217.51,11.66,22.3,96920,N/A
2014,6,11,19,30,N/A,174.18,5.03,20.51,96990,N/A
2014,6,11,20,30,N/A,168.42,8.02,20.09,96990,N/A
2014,6,11,21,30,N/A,156.16,7.02,19.98,97060,N/A
2014,6,11,22,30,N/A,167.66,5.77,20.25,97040,N/A
2014,6,11,23,30,N/A,167.5,7.2,20.59,97030,N/A
2014,6,12,0,30,N/A,170.04,8.08,20.6,97040,N/A
2014,6,12,1,30,N/A,185.42,8,20.86,97070,N/A
2014,6,12,2,30,N/A,198.1,7.63,21.15,97060,N/A
2014,6,12,3,30,N/A,196.08,7.77,20.9,97110,N/A
2014,6,12,4,30,N/A,204.63,8.03,20.89,97140,N/A
2014,6,12,5,30,N/A,208.82,7.11,20.63,97170,N/A
2014,6,12,6,30,N/A,212.56,6.27,20.47,97220,N/A
2014,6,12,7,30,N/A,225.69,4.99,20.9,97230,N/A
2014,6,12,8,30,N/A,247.05,4.5,21.79,97260,N/A
2014,6,12,9,30,N/A,236.65,4.35,22.8,97270,N/A
2014,6,12,10,30,N/A,255.13,3.99,23.53,97250,N/A
2014,6,12,11,30,N/A,262.36,3.99,24.5,97210,N/A
2014,6,12,12,30,N/A,267.32,5.98,24.23,97180,N/A
2014,6,12,13,30,N/A,271.63,5.8,25.24,97160,N/A
2014,6,12,14,30,N/A,256.32,6.38,25.32,97100,N/A
2014,6,12,15,30,N/A,270.83,6.8,25.87,97090,N/A
2014,6,12,16,30,N/A,283.9,4.75,25.8,97080,N/A
2014,6,12,17,30,N/A,290.84,7.09,25.52,97080,N/A
2014,6,12,18,30,N/A,298.38,7.3,25.19,97080,N/A
2014,6,12,19,30,N/A,313.99,3.83,24.87,97120,N/A
2014,6,12,20,30,N/A,288.49,3.55,24.7,97140,N/A
2014,6,12,21,30,N/A,290.83,4.26,24.61,97170,N/A
2014,6,12,22,30,N/A,279.9,4.14,24.57,97150,N/A
2014,6,12,23,30,N/A,251.24,4.67,23.95,97120,N/A
2014,6,13,0,30,N/A,266.04,5.13,24,97130,N/A
2014,6,13,1,30,N/A,267.55,4.65,23.82,97130,N/A
2014,6,13,2,30,N/A,267.09,6.08,23.59,97160,N/A
2014,6,13,3,30,N/A,265.17,6.31,23.27,97140,N/A
2014,6,13,4,30,N/A,255.89,6.98,23.31,97180,N/A
2014,6,13,5,30,N/A,253.55,6.67,22.99,97230,N/A
2014,6,13,6,30,N/A,262.69,5.76,22.33,97270,N/A
2014,6,13,7,30,N/A,304.9,4.31,22.22,97290,N/A
2014,6,13,8,30,N/A,318.4,4.07,22.74,97330,N/A
2014,6,13,9,30,N/A,314.28,4.38,23.1,97360,N/A
2014,6,13,10,30,N/A,315.56,4.29,23.7,97360,N/A
2014,6,13,11,30,N/A,322.18,6.41,21.19,97430,N/A
2014,6,13,12,30,N/A,328.14,5.9,22.92,97390,N/A
2014,6,13,13,30,N/A,317.14,5.83,23.33,97380,N/A
2014,6,13,14,30,N/A,326.49,8.1,23.53,97350,N/A
2014,6,13,15,30,N/A,309.46,7.75,23.53,97400,N/A
2014,6,13,16,30,N/A,323.11,8.15,24.55,97370,N/A
2014,6,13,17,30,N/A,322.48,8.31,24.1,97430,N/A
2014,6,13,18,30,N/A,331.76,9.79,22.98,97470,N/A
2014,6,13,19,30,N/A,335.89,8.48,22.06,97550,N/A
2014,6,13,20,30,N/A,345.85,7.75,21.55,97600,N/A
2014,6,13,21,30,N/A,350.72,9.34,20.73,97660,N/A
2014,6,13,22,30,N/A,359.36,8.55,19.66,97680,N/A
2014,6,13,23,30,N/A,358.76,8,19.02,97720,N/A
2014,6,14,0,30,N/A,3.43,6.89,18.44,97770,N/A
2014,6,14,1,30,N/A,353.4,7.38,18.06,97820,N/A
2014,6,14,2,30,N/A,356.92,6.41,17.65,97860,N/A
2014,6,14,3,30,N/A,358.41,5.91,17.38,97950,N/A
2014,6,14,4,30,N/A,359.79,5.29,17.11,97960,N/A
2014,6,14,5,30,N/A,1.84,4.97,16.97,98030,N/A
2014,6,14,6,30,N/A,9.78,5.15,16.63,98020,N/A
2014,6,14,7,30,N/A,12.73,4.93,16.71,98060,N/A
2014,6,14,8,30,N/A,24.41,3.51,17.4,98110,N/A
2014,6,14,9,30,N/A,33.13,3.72,18.22,98150,N/A
2014,6,14,10,30,N/A,27.14,3.25,19.19,98170,N/A
2014,6,14,11,30,N/A,347.77,3.17,20.36,98140,N/A
2014,6,14,12,30,N/A,354.13,3.78,21.33,98110,N/A
2014,6,14,13,30,N/A,23.64,3.22,22.54,98080,N/A
2014,6,14,14,30,N/A,12.22,3.27,23.08,98020,N/A
2014,6,14,15,30,N/A,318.23,2.11,23.58,98030,N/A
2014,6,14,16,30,N/A,15.81,2.54,23.95,98010,N/A
2014,6,14,17,30,N/A,64.46,2.17,23.95,98010,N/A
2014,6,14,18,30,N/A,72.81,3.44,23.7,98010,N/A
2014,6,14,19,30,N/A,61.96,3.55,23.36,98010,N/A
2014,6,14,20,30,N/A,74.69,4.07,23.09,98040,N/A
2014,6,14,21,30,N/A,87.03,5.69,22.84,98030,N/A
2014,6,14,22,30,N/A,84.84,6.16,22.22,98050,N/A
2014,6,14,23,30,N/A,94.38,6.38,21.57,98040,N/A
2014,6,15,0,30,N/A,97.52,7.32,21.23,98000,N/A
2014,6,15,1,30,N/A,97.75,6.87,20.94,98070,N/A
2014,6,15,2,30,N/A,99.02,6.92,20.71,98060,N/A
2014,6,15,3,30,N/A,99.39,6.67,20.62,98070,N/A
2014,6,15,4,30,N/A,102.84,6.74,20.49,98080,N/A
2014,6,15,5,30,N/A,111.8,7.22,20.37,98110,N/A
2014,6,15,6,30,N/A,116.72,6.36,20.26,98160,N/A
2014,6,15,7,30,N/A,121.13,6.36,20.56,98160,N/A
2014,6,15,8,30,N/A,128.84,4.4,21.9,98210,N/A
2014,6,15,9,30,N/A,142.76,3.78,23.34,98160,N/A
2014,6,15,10,30,N/A,161.6,3.29,24.87,98170,N/A
2014,6,15,11,30,N/A,165.82,2.92,26.12,98110,N/A
2014,6,15,12,30,N/A,202.53,2.65,27.26,98080,N/A
2014,6,15,13,30,N/A,191.16,2.41,28.13,98020,N/A
2014,6,15,14,30,N/A,212.64,4.85,28.24,98010,N/A
2014,6,15,15,30,N/A,182.18,4.73,28.63,97950,N/A
2014,6,15,16,30,N/A,192.45,4.61,28.97,97920,N/A
2014,6,15,17,30,N/A,219.21,4.1,28.92,97890,N/A
2014,6,15,18,30,N/A,191.89,4.65,28.83,97880,N/A
2014,6,15,19,30,N/A,189.2,5.11,28.57,97880,N/A
2014,6,15,20,30,N/A,176.07,4.58,28.43,97870,N/A
2014,6,15,21,30,N/A,189.39,6.14,28.39,97920,N/A
2014,6,15,22,30,N/A,217.44,7.47,27.74,97950,N/A
2014,6,15,23,30,N/A,227.68,8.33,27,97960,N/A
2014,6,16,0,30,N/A,228.6,8.32,26.17,97970,N/A
2014,6,16,1,30,N/A,236.66,8.42,25.79,98020,N/A
2014,6,16,2,30,N/A,234.69,8.07,25.58,98030,N/A
2014,6,16,3,30,N/A,235.95,8.41,25.17,98060,N/A
2014,6,16,4,30,N/A,229.74,7.94,24.93,98080,N/A
2014,6,16,5,30,N/A,225.77,8.21,24.69,98140,N/A
2014,6,16,6,30,N/A,268.59,4.97,23.57,98170,N/A
2014,6,16,7,30,N/A,295.79,2.98,23.78,98240,N/A
2014,6,16,8,30,N/A,295.87,1.94,24.19,98290,N/A
2014,6,16,9,30,N/A,318,3.61,23.76,98350,N/A
2014,6,16,10,30,N/A,277.76,3.51,24.61,98270,N/A
2014,6,16,11,30,N/A,268.57,4.75,25.83,98290,N/A
2014,6,16,12,30,N/A,270.76,3.58,26.41,98180,N/A
2014,6,16,13,30,N/A,272.49,3.79,27.22,98180,N/A
2014,6,16,14,30,N/A,276.73,5.74,28.37,98130,N/A
2014,6,16,15,30,N/A,257.83,3.69,28.89,98060,N/A
2014,6,16,16,30,N/A,257.63,4.32,29.08,98050,N/A
2014,6,16,17,30,N/A,280.64,3.38,29.13,98050,N/A
2014,6,16,18,30,N/A,249.31,3.39,29.01,98040,N/A
2014,6,16,19,30,N/A,229.68,1.93,29.08,98040,N/A
2014,6,16,20,30,N/A,231.51,3.99,28.82,98050,N/A
2014,6,16,21,30,N/A,211.16,3.96,28.36,97980,N/A
2014,6,16,22,30,N/A,224.38,2.83,28.14,98000,N/A
2014,6,16,23,30,N/A,184.21,2.66,27.26,97970,N/A
2014,6,17,0,30,N/A,178.69,5.38,27.2,97940,N/A
2014,6,17,1,30,N/A,214.81,5.49,27.61,97980,N/A
2014,6,17,2,30,N/A,188.08,6.22,26.79,97930,N/A
2014,6,17,3,30,N/A,226.41,7.43,26.93,98020,N/A
2014,6,17,4,30,N/A,247.4,5.88,26.09,98020,N/A
2014,6,17,5,30,N/A,8.15,4.32,20.46,98130,N/A
2014,6,17,6,30,N/A,24.2,1.6,20.91,98120,N/A
2014,6,17,7,30,N/A,143.15,0.88,22.54,98160,N/A
2014,6,17,8,30,N/A,213.26,3.07,25.64,98140,N/A
2014,6,17,9,30,N/A,216.93,4.28,26.76,98110,N/A
2014,6,17,10,30,N/A,241.86,5.21,28.82,98110,N/A
2014,6,17,11,30,N/A,228.5,7.61,29.48,98060,N/A
2014,6,17,12,30,N/A,231.68,6.6,30.2,98030,N/A
2014,6,17,13,30,N/A,252.06,7.91,30.69,97970,N/A
2014,6,17,14,30,N/A,228.3,6.07,30.71,97840,N/A
2014,6,17,15,30,N/A,243.94,7.16,31.43,97850,N/A
2014,6,17,16,30,N/A,225.36,6.42,31.51,97790,N/A
2014,6,17,17,30,N/A,222.96,7.64,31.41,97750,N/A
2014,6,17,18,30,N/A,225.64,8.29,31.09,97780,N/A
2014,6,17,19,30,N/A,223.4,8.74,30.73,97790,N/A
2014,6,17,20,30,N/A,216.88,9.84,29.74,97720,N/A
2014,6,17,21,30,N/A,218.41,9.12,29.27,97780,N/A
2014,6,17,22,30,N/A,239.73,9.32,29.11,97810,N/A
2014,6,17,23,30,N/A,236.55,9.17,28.56,97810,N/A
2014,6,18,0,30,N/A,238.56,9.56,27.98,97870,N/A
2014,6,18,1,30,N/A,252.4,10.25,27.45,97900,N/A
2014,6,18,2,30,N/A,243.28,10.3,26.96,97860,N/A
2014,6,18,3,30,N/A,252.86,9.64,26.52,97850,N/A
2014,6,18,4,30,N/A,13.86,4.55,24.67,97990,N/A
2014,6,18,5,30,N/A,73.45,4.69,23.96,98020,N/A
2014,6,18,6,30,N/A,145.71,1.77,24.98,98050,N/A
2014,6,18,7,30,N/A,240.03,3.38,25.74,98100,N/A
2014,6,18,8,30,N/A,245.63,4.9,26.48,98050,N/A
2014,6,18,9,30,N/A,255.76,5.46,27.65,98060,N/A
2014,6,18,10,30,N/A,263.49,5.51,28.56,98070,N/A
2014,6,18,11,30,N/A,240.76,5.92,29.33,97980,N/A
2014,6,18,12,30,N/A,276.85,4.95,29.33,97960,N/A
2014,6,18,13,30,N/A,220.76,6.43,27.99,97990,N/A
2014,6,18,14,30,N/A,243.47,4.05,29.96,97880,N/A
2014,6,18,15,30,N/A,205.68,4.61,30.28,97800,N/A
2014,6,18,16,30,N/A,223.9,5.02,30.76,97760,N/A
2014,6,18,17,30,N/A,199.97,5.94,30.43,97770,N/A
2014,6,18,18,30,N/A,183.21,5.08,29.93,97780,N/A
2014,6,18,19,30,N/A,204.48,7.72,29.63,97800,N/A
2014,6,18,20,30,N/A,281.42,7.39,28.19,97790,N/A
2014,6,18,21,30,N/A,259.14,4.2,27.79,97860,N/A
2014,6,18,22,30,N/A,153.33,1.13,25.22,97830,N/A
2014,6,18,23,30,N/A,237.99,14.07,24.74,97870,N/A
2014,6,19,0,30,N/A,242.7,10.4,24.94,97760,N/A
2014,6,19,1,30,N/A,215.04,3.34,24.6,97840,N/A
2014,6,19,2,30,N/A,266.88,6.13,25.82,97890,N/A
2014,6,19,3,30,N/A,309.63,5.06,25.04,97880,N/A
2014,6,19,4,30,N/A,316.39,11.49,20.58,98110,N/A
2014,6,19,5,30,N/A,299.67,5.23,23.53,97950,N/A
2014,6,19,6,30,N/A,269.61,8.19,24.1,97960,N/A
2014,6,19,7,30,N/A,287.91,3.61,22.61,98000,N/A
2014,6,19,8,30,N/A,260.51,1.47,23.83,98060,N/A
2014,6,19,9,30,N/A,229.02,2.65,25.26,98030,N/A
2014,6,19,10,30,N/A,257.62,3.89,26.49,97990,N/A
2014,6,19,11,30,N/A,303.7,2.46,25.67,97960,N/A
2014,6,19,12,30,N/A,29.61,2.22,27.86,97860,N/A
2014,6,19,13,30,N/A,262.56,5.41,20.89,98020,N/A
2014,6,19,14,30,N/A,215.53,2.76,24.05,97940,N/A
2014,6,19,15,30,N/A,274.77,1.34,26.35,97890,N/A
2014,6,19,16,30,N/A,11.88,0.93,27.3,97810,N/A
2014,6,19,17,30,N/A,211.3,0.55,28.04,97820,N/A
2014,6,19,18,30,N/A,202.18,1.58,28.18,97860,N/A
2014,6,19,19,30,N/A,197.74,3.45,27.86,97820,N/A
2014,6,19,20,30,N/A,149.26,2.37,26.4,97910,N/A
2014,6,19,21,30,N/A,217.37,4.55,25.73,97910,N/A
2014,6,19,22,30,N/A,227.42,5.73,25.59,97870,N/A
2014,6,19,23,30,N/A,253.7,3.1,24.66,97840,N/A
2014,6,20,0,30,N/A,279.49,2.03,24.88,97850,N/A
2014,6,20,1,30,N/A,183.08,3.23,24.3,97850,N/A
2014,6,20,2,30,N/A,211.01,2.81,24.27,97820,N/A
2014,6,20,3,30,N/A,267.07,2.71,23.88,97850,N/A
2014,6,20,4,30,N/A,259.85,2.94,23.7,97840,N/A
2014,6,20,5,30,N/A,233.92,3.19,23.66,97840,N/A
2014,6,20,6,30,N/A,230.75,3.29,23.62,97850,N/A
2014,6,20,7,30,N/A,194.54,1.92,23.98,97850,N/A
2014,6,20,8,30,N/A,203.75,1.91,24.81,97850,N/A
2014,6,20,9,30,N/A,181.96,1.99,25.75,97790,N/A
2014,6,20,10,30,N/A,180.13,2.63,26.98,97740,N/A
2014,6,20,11,30,N/A,181.13,2.78,27.79,97650,N/A
2014,6,20,12,30,N/A,297.02,14.96,20.38,97790,N/A
2014,6,20,13,30,N/A,108.09,1.21,21.17,97580,N/A
2014,6,20,14,30,N/A,191.48,1.67,23.39,97460,N/A
2014,6,20,15,30,N/A,202.03,2.18,25.73,97540,N/A
2014,6,20,16,30,N/A,221.77,4.77,26.32,97550,N/A
2014,6,20,17,30,N/A,0.6,7.97,21.45,97640,N/A
2014,6,20,18,30,N/A,95.02,5.28,21.34,97510,N/A
2014,6,20,19,30,N/A,133.33,2.98,22.2,97490,N/A
2014,6,20,20,30,N/A,227.28,4.08,21.71,97530,N/A
2014,6,20,21,30,N/A,225.14,4.96,21.69,97500,N/A
2014,6,20,22,30,N/A,198.4,3.85,21.6,97460,N/A
2014,6,20,23,30,N/A,227.43,3.78,21.72,97490,N/A
2014,6,21,0,30,N/A,206.09,4.67,21.76,97400,N/A
2014,6,21,1,30,N/A,238.08,5.06,21.5,97420,N/A
2014,6,21,2,30,N/A,270.06,4.31,21.52,97420,N/A
2014,6,21,3,30,N/A,279.75,5.33,21.42,97410,N/A
2014,6,21,4,30,N/A,279.47,4.35,21.13,97470,N/A
2014,6,21,5,30,N/A,298.21,6.11,21.1,97470,N/A
2014,6,21,6,30,N/A,308.82,5.31,20.99,97500,N/A
2014,6,21,7,30,N/A,313.63,4.73,21.38,97530,N/A
2014,6,21,8,30,N/A,315.34,4.53,22.48,97550,N/A
2014,6,21,9,30,N/A,334.62,5.03,23.33,97540,N/A
2014,6,21,10,30,N/A,323.34,5.16,24.12,97550,N/A
2014,6,21,11,30,N/A,322.5,5.58,24.99,97520,N/A
2014,6,21,12,30,N/A,336.21,5.08,26.04,97460,N/A
2014,6,21,13,30,N/A,326.84,5.69,26.52,97420,N/A
2014,6,21,14,30,N/A,322.45,7.53,27.21,97360,N/A
2014,6,21,15,30,N/A,341.65,4.83,27.48,97320,N/A
2014,6,21,16,30,N/A,334.18,7.74,27.28,97310,N/A
2014,6,21,17,30,N/A,341.56,6.61,27.07,97310,N/A
2014,6,21,18,30,N/A,349.73,5.92,26.63,97280,N/A
2014,6,21,19,30,N/A,352.92,6.94,26.04,97350,N/A
2014,6,21,20,30,N/A,14.63,6.07,25.23,97410,N/A
2014,6,21,21,30,N/A,17.55,8.13,24.6,97410,N/A
2014,6,21,22,30,N/A,33.36,7.13,23.89,97450,N/A
2014,6,21,23,30,N/A,33.67,7.35,22.88,97410,N/A
2014,6,22,0,30,N/A,32.93,6.13,22.18,97460,N/A
2014,6,22,1,30,N/A,29.34,5.78,21.47,97470,N/A
2014,6,22,2,30,N/A,36.75,5.55,21.11,97500,N/A
2014,6,22,3,30,N/A,58.13,5.92,20.84,97460,N/A
2014,6,22,4,30,N/A,62.77,5.16,20.58,97520,N/A
2014,6,22,5,30,N/A,60.06,4.76,20.3,97510,N/A
2014,6,22,6,30,N/A,75.41,4.24,20.18,97560,N/A
2014,6,22,7,30,N/A,83.21,2.21,20.35,97610,N/A
2014,6,22,8,30,N/A,33.19,1.89,21.33,97630,N/A
2014,6,22,9,30,N/A,46.12,1.65,22.53,97670,N/A
2014,6,22,10,30,N/A,71.53,1.83,23.58,97640,N/A
2014,6,22,11,30,N/A,110.55,0.54,25.14,97600,N/A
2014,6,22,12,30,N/A,20.7,2.61,25.89,97610,N/A
2014,6,22,13,30,N/A,50.62,1.59,26.38,97560,N/A
2014,6,22,14,30,N/A,15.89,2.8,26.6,97540,N/A
2014,6,22,15,30,N/A,30.86,2.46,26.41,97490,N/A
2014,6,22,16,30,N/A,39.73,1.37,26.96,97460,N/A
2014,6,22,17,30,N/A,65.89,2.54,26.99,97420,N/A
2014,6,22,18,30,N/A,74.12,3.58,26.61,97430,N/A
2014,6,22,19,30,N/A,76.27,3.69,26.48,97440,N/A
2014,6,22,20,30,N/A,85.52,5.26,25.89,97460,N/A
2014,6,22,21,30,N/A,92.13,5.58,26.03,97480,N/A
2014,6,22,22,30,N/A,105.59,5.23,26.1,97480,N/A
2014,6,22,23,30,N/A,120.62,6.13,25.73,97450,N/A
2014,6,23,0,30,N/A,121.96,6.98,25.29,97450,N/A
2014,6,23,1,30,N/A,125.42,6.06,24.28,97450,N/A
2014,6,23,2,30,N/A,137.83,5.75,24.17,97480,N/A
2014,6,23,3,30,N/A,149.52,5.92,24.24,97510,N/A
2014,6,23,4,30,N/A,161.86,6.34,24.38,97520,N/A
2014,6,23,5,30,N/A,163.2,7.69,24.34,97550,N/A
2014,6,23,6,30,N/A,181.08,7.38,24.43,97590,N/A
2014,6,23,7,30,N/A,197.21,6.06,25.25,97620,N/A
2014,6,23,8,30,N/A,199.57,5.43,26.48,97650,N/A
2014,6,23,9,30,N/A,208.09,4.36,27.77,97660,N/A
2014,6,23,10,30,N/A,225.78,4.37,29.06,97680,N/A
2014,6,23,11,30,N/A,230.47,4.64,29.83,97650,N/A
2014,6,23,12,30,N/A,251.45,5.61,30.63,97640,N/A
2014,6,23,13,30,N/A,235.75,5.56,30.96,97600,N/A
2014,6,23,14,30,N/A,185.47,3.68,31.65,97510,N/A
2014,6,23,15,30,N/A,220.65,6.32,32,97480,N/A
2014,6,23,16,30,N/A,223.31,6.05,32.22,97480,N/A
2014,6,23,17,30,N/A,212.73,5.98,32.21,97460,N/A
2014,6,23,18,30,N/A,264.27,5.84,31.02,97510,N/A
2014,6,23,19,30,N/A,294.43,3.81,28.93,97500,N/A
2014,6,23,20,30,N/A,256.45,4.4,28.95,97530,N/A
2014,6,23,21,30,N/A,284.54,3.14,28.42,97580,N/A
2014,6,23,22,30,N/A,229.49,1.87,27.92,97580,N/A
2014,6,23,23,30,N/A,169.44,5.23,27.85,97580,N/A
2014,6,24,0,30,N/A,177.43,5.97,27.93,97570,N/A
2014,6,24,1,30,N/A,195.59,8.13,27.45,97620,N/A
2014,6,24,2,30,N/A,196.98,9.07,27.24,97620,N/A
2014,6,24,3,30,N/A,199.99,8.47,26.73,97630,N/A
2014,6,24,4,30,N/A,203.99,9.92,26.54,97660,N/A
2014,6,24,5,30,N/A,205.11,9.36,26.25,97680,N/A
2014,6,24,6,30,N/A,194.07,7.54,25.7,97710,N/A
2014,6,24,7,30,N/A,190.89,7.42,25.76,97700,N/A
2014,6,24,8,30,N/A,204.67,8.15,26.31,97710,N/A
2014,6,24,9,30,N/A,206.92,7.31,27.13,97680,N/A
2014,6,24,10,30,N/A,200.89,8.88,27.78,97660,N/A
2014,6,24,11,30,N/A,206.53,10.25,28.42,97590,N/A
2014,6,24,12,30,N/A,212.29,9.24,29.24,97500,N/A
2014,6,24,13,30,N/A,203.9,8.62,29.93,97460,N/A
2014,6,24,14,30,N/A,231.84,12.17,25.07,97500,N/A
2014,6,24,15,30,N/A,226.64,9.25,26.54,97460,N/A
2014,6,24,16,30,N/A,232.68,3.62,27.49,97380,N/A
2014,6,24,17,30,N/A,195.02,8.23,26.19,97390,N/A
2014,6,24,18,30,N/A,206.48,3.4,25.9,97410,N/A
2014,6,24,19,30,N/A,284.15,7.95,23.72,97440,N/A
2014,6,24,20,30,N/A,281.87,5.2,21.75,97480,N/A
2014,6,24,21,30,N/A,271.72,3.19,21.84,97410,N/A
2014,6,24,22,30,N/A,233.88,5.97,21.83,97390,N/A
2014,6,24,23,30,N/A,204.58,4.34,21.83,97370,N/A
2014,6,25,0,30,N/A,185.91,2.98,21.39,97380,N/A
2014,6,25,1,30,N/A,168.06,4.28,21.35,97360,N/A
2014,6,25,2,30,N/A,207.48,5.73,21.77,97360,N/A
2014,6,25,3,30,N/A,215.98,4.81,21.51,97370,N/A
2014,6,25,4,30,N/A,235.33,5.49,21.09,97390,N/A
2014,6,25,5,30,N/A,247.34,6.57,20.95,97410,N/A
2014,6,25,6,30,N/A,260.85,5.51,20.96,97430,N/A
2014,6,25,7,30,N/A,265.28,3.64,21.29,97460,N/A
2014,6,25,8,30,N/A,285.94,3.14,21.8,97490,N/A
2014,6,25,9,30,N/A,292.11,2.58,23.01,97490,N/A
2014,6,25,10,30,N/A,282.32,4.07,23.91,97490,N/A
2014,6,25,11,30,N/A,293.82,7.94,23.29,97460,N/A
2014,6,25,12,30,N/A,318.24,9.79,25.22,97440,N/A
2014,6,25,13,30,N/A,315.28,5.54,26.66,97450,N/A
2014,6,25,14,30,N/A,312.57,8.21,25.4,97470,N/A
2014,6,25,15,30,N/A,323.3,8.4,27.04,97470,N/A
2014,6,25,16,30,N/A,317.71,7.09,27.58,97470,N/A
2014,6,25,17,30,N/A,331.2,6.16,27.61,97490,N/A
2014,6,25,18,30,N/A,340.2,4.92,25.88,97520,N/A
2014,6,25,19,30,N/A,332.4,4.08,26.49,97570,N/A
2014,6,25,20,30,N/A,331.12,5.2,26.26,97600,N/A
2014,6,25,21,30,N/A,13.89,4.94,25.42,97600,N/A
2014,6,25,22,30,N/A,10.38,2.8,25.38,97600,N/A
2014,6,25,23,30,N/A,33.11,1.21,24.99,97640,N/A
2014,6,26,0,30,N/A,80.89,0.68,23.97,97650,N/A
2014,6,26,1,30,N/A,5.21,3.98,23.21,97700,N/A
2014,6,26,2,30,N/A,67.67,2.32,22.92,97710,N/A
2014,6,26,3,30,N/A,100.1,3.79,23.27,97750,N/A
2014,6,26,4,30,N/A,104.8,3.91,23.26,97780,N/A
2014,6,26,5,30,N/A,105.43,3.21,22.83,97830,N/A
2014,6,26,6,30,N/A,114.89,3.45,22.71,97830,N/A
2014,6,26,7,30,N/A,129.71,2.26,22.68,97840,N/A
2014,6,26,8,30,N/A,91.93,1.26,23.63,97890,N/A
2014,6,26,9,30,N/A,33.95,1.71,24.38,97880,N/A
2014,6,26,10,30,N/A,36.35,0.98,25.29,97880,N/A
2014,6,26,11,30,N/A,344.06,2.86,26.07,97860,N/A
2014,6,26,12,30,N/A,347.35,2.59,26.78,97850,N/A
2014,6,26,13,30,N/A,331.19,2.76,27.36,97790,N/A
2014,6,26,14,30,N/A,341,2.38,27.79,97750,N/A
2014,6,26,15,30,N/A,331.87,6.39,27.21,97700,N/A
2014,6,26,16,30,N/A,326.58,2.29,27.87,97680,N/A
2014,6,26,17,30,N/A,337.72,2.68,27.96,97690,N/A
2014,6,26,18,30,N/A,343.57,2.39,27.63,97700,N/A
2014,6,26,19,30,N/A,27.36,4.87,27.18,97710,N/A
2014,6,26,20,30,N/A,52.39,4.34,26.8,97750,N/A
2014,6,26,21,30,N/A,61.62,3.81,26.24,97770,N/A
2014,6,26,22,30,N/A,63.01,4.31,25.99,97780,N/A
2014,6,26,23,30,N/A,78.63,4.86,25.79,97790,N/A
2014,6,27,0,30,N/A,73.88,5.3,25.47,97800,N/A
2014,6,27,1,30,N/A,66.89,5.61,24.56,97850,N/A
2014,6,27,2,30,N/A,76.31,5.69,24.42,97860,N/A
2014,6,27,3,30,N/A,88.29,5.08,24.12,97870,N/A
